book_id,major_category,genre,keyword,book_uniqueness_az,book_creativity_az,book_intelligence_az,book_structure_az,book_style_az,in_house_review,expected_chapters,expected_number_of_pages,weeks_spent_writing,cover_art,series_number,language,flesch_kincaid_reading_level,number_of_authors,previous_books,previous_sales,gender,expected_release_month,award_flg,advance_amount,import_decision,ad_budget,sales
3130802,Fiction,Science Fiction,NA,B,A,B,B,A,89,33,910,147,Scientific|Landscape,0,english,6.32,1,3,2601387,male,jun,0,394905,1,40069,670205
7648779,Fiction,Romance,political,D,D,C,B,B,65,3,68,32,Scientific,3,english,70.46,2,2,282246,,feb,0,56485,1,20113,90402
4421946,Young Adult,Fantasy,NA,C,C,D,E,C,50,7,196,79,,3,english,64.95,1,2,1346602,female,sep,0,111232,1,54045,230831
8027165,Fiction,Historical Fiction,easy_reading,D,C,D,C,C,53,7,169,65,Animal|Landscape,0,spanish,62.6,1,4,1697869,male,nov,0,322266,1,30354,239452
1986996,Young Adult,Science Fiction,sci-fi,D,C,C,C,B,66,9,199,41,,1,english,76.15,1,0,0,male,dec,0,30571,1,30698,7304
5813790,Fiction,Romance,space,D,C,F,C,A,52,3,46,78,,1,english,71.95,1,3,1569506,male,apr,0,195058,1,30121,402360
5291030,Non-Fiction,Scientific,easy_reading,E,F,A,A,C,50,25,597,154,,0,english,0.09,5,0,0,,nov,0,13114,1,37182,241482
6758254,Non-Fiction,Scientific,NA,C,D,B,B,E,53,12,316,37,,1,english,9.37,3,0,0,,aug,0,16052,1,48343,147280
6698142,Young Adult,Science Fiction,easy_reading,E,B,D,C,D,61,8,175,54,Illustration,4,spanish,59.07,1,3,533721,female,oct,0,112081,1,42467,221869
5854590,Young Adult,Adventure,vampire,B,C,F,B,B,65,6,136,109,,0,english|spanish,69.35,1,4,1556148,female,sep,0,240938,1,44394,385169
8584620,Fiction,Humor,crime,C,E,C,C,B,62,4,83,37,Person (photograph),1,english,72.71,1,0,0,,nov,0,20490,1,52434,136263
2461530,Fiction,Science Fiction,easy_reading,D,E,F,A,A,58,NA,904,132,,5,spanish,9.74,1,4,838558,male,aug,0,307507,1,42459,597771
4936662,Non-Fiction,Text-Book,NA,E,E,B,A,D,54,16,396,48,Person (photograph),1,english,45.22,1,0,0,male,sep,0,129109,1,44074,212626
3064589,Fiction,Science Fiction,NA,A,B,B,E,A,76,17,380,165,Landscape,0,english,60.24,1,0,0,male,sep,0,70474,1,55718,408443
5888772,Fiction,Science Fiction,crime,C,C,D,C,A,63,15,386,146,Illustration|Abstract art,0,english,54.46,3,5,602177,,aug,0,132947,1,43849,204285
9847498,Non-Fiction,Scientific,NA,C,F,A,A,E,54,21,545,97,Person (photograph)|Landscape,1,english,19.94,3,1,145088,,march,0,38929,1,45970,132230
4897015,Fiction,Horror,ww2,C,B,E,D,C,60,7,206,64,,1,english,39.53,1,0,0,female,aug,0,57072,1,49120,570453
7580556,Children,Picture Books,learning,A,A,F,D,A,70,2,19,29,Landscape,1,english,95.99,1,0,0,,sep,0,18547,1,43473,51878
4270342,Fiction,Science Fiction,patriotic,D,B,E,B,A,64,6,168,48,,1,english,52.23,1,1,1256427,female,jan,0,237099,1,42106,281144
4938551,Non-Fiction,Reference,NA,F,E,A,A,E,55,24,558,76,,5,english,12.35,2,4,1719809,,march,0,104808,1,43844,462871
3497037,Children,Picture Books,NA,A,A,F,D,D,56,NA,45,19,,1,english,73.47,1,0,0,female,dec,0,52298,1,46836,188819
9243006,Young Adult,Science Fiction,foreign,E,B,E,E,A,55,6,141,38,Scientific|Abstract art|Landscape,0,english,62.31,1,3,485895,female,sep,0,189051,1,42967,152404
1888300,Children,Picture Books,NA,A,A,E,D,C,64,NA,24,49,Abstract art,3,english,97.99,1,2,1378402,female,jan,0,134047,1,33767,293825
1283710,Young Adult,Science Fiction,vampire,E,B,F,B,B,51,10,248,79,,0,english,41.4,1,1,164346,,jan,0,57123,1,45878,192724
5314793,Fiction,Humor,crime,D,A,E,E,B,49,13,244,129,Abstract art,0,english,25.36,1,3,492808,female,oct,0,158782,1,40170,377401
5645854,Non-Fiction,History,academic,C,D,B,A,E,53,9,194,106,,0,chinese,73.16,5,0,0,,dec,0,45802,1,41577,302452
1440624,Fiction,Science Fiction,magic,B,B,C,B,A,81,NA,179,165,Illustration,1,english,48.74,2,0,0,,jan,0,52862,1,59881,366615
9573490,Fiction,Science Fiction,NA,C,A,D,B,A,81,8,172,78,Abstract art,0,english,62.44,3,0,0,,dec,0,15276,1,45547,125243
5762830,Children,Rythmic,colorful,A,A,E,D,B,62,NA,25,34,Animal,0,english,93.59,1,0,0,female,oct,0,33544,1,46607,208315
7807909,Children,Picture Books,NA,A,C,B,E,D,63,2,20,64,,1,english|chinese,97.19,1,0,0,female,nov,0,53128,1,48298,103250
9574582,Non-Fiction,Reference,NA,E,E,B,A,F,49,9,257,71,,1,english,69.94,2,1,237112,,may,0,25777,1,44359,382740
7407155,Non-Fiction,Scientific,NA,D,E,B,A,D,55,11,281,115,,0,english,59.81,1,0,0,female,march,0,96394,1,43852,406130
9943330,Fiction,Mystery,political,D,B,E,C,A,60,8,181,56,Animal,1,chinese,40.58,3,0,0,,nov,0,5000,1,48390,105095
5946265,Fiction,Romance,sea,B,C,C,B,B,74,12,230,163,Person (photograph),2,english,45.96,1,1,120061,female,sep,1,139619,1,46329,410417
5016597,Fiction,Science Fiction,patriotic,D,B,C,D,A,64,9,234,173,Abstract art|Landscape,1,english|spanish,40.25,1,6,2062025,male,dec,1,368332,1,40505,560834
9860294,Children,Rythmic,learning,A,A,E,E,C,59,1,9,15,Illustration|Landscape,1,english,100,1,1,160335,female,apr,0,84047,1,43119,233218
3902068,Children,Fairytales/Folklore,pop-up,B,A,F,C,A,67,3,38,49,,1,english,96.19,1,0,0,male,dec,0,47550,1,42814,86440
3822973,Non-Fiction,Text-Book,space,F,E,A,A,D,63,26,650,NA,,0,spanish,9.14,5,0,0,,may,0,14514,1,46455,100299
7591306,Children,Picture Books,pop-up,B,A,E,F,B,56,2,16,17,,1,english,97.94,1,2,288642,,jan,0,50516,1,41201,91923
4399080,Non-Fiction,Scientific,NA,D,E,C,A,E,50,28,528,33,,0,english,13.12,1,1,220178,male,dec,0,70047,1,25282,93611
4183357,Fiction,Mystery,future,B,A,C,E,C,65,15,296,40,Abstract art,0,english,23.39,1,0,0,male,jan,0,84347,1,42813,348150
1142108,Children,Fairytales/Folklore,pop-up,A,A,E,F,B,57,2,22,NA,,0,english,97.62,1,0,0,male,sep,0,32142,1,47239,1134
6961165,Non-Fiction,Scientific,NA,D,E,B,A,E,56,17,396,76,Landscape,1,english,37.31,1,0,0,female,oct,0,75142,1,43942,379966
8942040,Fiction,Mystery,NA,C,D,D,C,B,65,9,206,154,,1,english,46.48,1,0,0,male,march,0,130350,1,61207,432939
6942099,Fiction,Science Fiction,political,B,A,B,B,A,85,38,956,130,,0,english,4.92,1,0,0,female,march,0,67790,1,49224,276794
7487366,Fiction,Historical Fiction,ww2,B,B,E,E,B,50,10,235,70,,1,english,57.36,1,0,0,female,dec,0,81007,1,40964,351240
8475565,Children,Picture Books,pop-up,A,A,F,D,B,66,3,25,24,,0,english,95.64,1,4,586071,female,may,0,93125,1,45030,299789
3544869,Fiction,Romance,NA,D,C,D,B,A,57,NA,55,138,Landscape,0,english,73.12,1,1,151937,male,sep,0,151699,1,45292,399071
4691813,Children,Fairytales/Folklore,NA,A,A,F,E,B,62,2,24,47,,0,english,96.16,1,2,288650,female,jun,0,66831,1,39758,252070
3562804,Young Adult,Adventure,NA,D,D,E,C,A,57,6,112,33,Scientific|Abstract art,0,english,86.55,1,3,1556699,,nov,0,105052,1,55383,366243
8059312,Children,Fairytales/Folklore,NA,A,A,F,F,A,60,2,19,64,Abstract art,1,chinese,97.61,1,1,140481,female,oct,0,47535,1,44811,96829
8085126,Children,Fairytales/Folklore,pop-up,A,A,E,D,C,64,3,42,16,Animal|Person (photograph),1,english,89.7,1,0,0,female,apr,0,57808,1,56358,114086
5137808,Young Adult,Science Fiction,sea,C,D,D,B,A,57,11,229,124,Landscape,0,english,34.92,1,1,157912,,nov,1,39402,1,50183,471276
8796978,Fiction,Mystery,sea,F,C,B,C,B,55,10,229,142,,0,english,43.37,1,13,4203897,male,dec,0,500000,1,49124,852591
1930471,Non-Fiction,Text-Book,space,E,F,B,A,E,50,15,405,78,Abstract art|Person (photograph),1,english,17.88,1,2,225855,male,nov,0,62257,1,49773,564890
9748870,Children,Rythmic,learning,A,A,E,D,C,65,NA,20,83,Illustration|Animal|Abstract art,1,english,96,1,0,0,,aug,0,10412,1,42021,17916
7267910,Fiction,Adventure,crime,D,C,C,B,A,71,10,250,54,,1,english,44.63,1,5,860225,,jun,1,122445,1,43537,496689
8088445,Young Adult,Science Fiction,magic,C,B,F,D,B,55,9,224,60,,0,english,59.1,1,0,0,female,feb,0,83841,1,48161,440551
7059606,Non-Fiction,History,NA,E,F,B,A,D,49,17,483,48,Person (photograph),0,english,30.08,3,4,646685,,may,0,134890,1,42498,407335
5183261,Fiction,Horror,NA,B,D,C,C,D,50,7,164,149,Landscape,0,english,57.82,1,0,0,female,dec,0,59379,1,28601,262161
2592130,Fiction,Horror,vampire,C,B,C,B,A,80,8,197,115,Landscape,0,english,48.53,1,0,0,male,dec,0,83227,1,22310,140380
4260975,Non-Fiction,Scientific,academic,F,C,A,A,F,51,13,307,NA,Landscape,1,english,15.96,1,0,0,,may,0,26733,1,41653,121946
3896477,Non-Fiction,Instructional,space,D,E,B,A,F,50,19,483,51,Scientific,1,english,21.67,1,1,1177349,female,may,0,91035,1,44550,298541
8193240,Young Adult,Science Fiction,NA,D,D,F,B,A,50,NA,147,32,Abstract art,0,english,70.85,1,1,224542,female,sep,0,128128,1,47785,269627
6145283,Children,Fairytales/Folklore,pop-up,A,A,E,E,B,72,2,24,14,,1,english,94.61,1,0,0,female,dec,0,38466,1,44670,83375
8095814,Fiction,Mystery,contemporary,D,B,D,E,B,57,7,172,53,Animal,4,english,47.84,1,3,553558,female,aug,0,133704,1,52577,558531
1348320,Fiction,Mystery,romance,D,B,A,B,A,75,12,259,160,,0,english,29.65,1,3,552237,male,aug,0,185469,1,47072,444191
2035527,Fiction,Adventure,NA,D,B,E,E,B,53,13,301,58,Person (photograph)|Landscape,0,english,29.1,1,0,0,,nov,0,9970,1,19284,983
4991555,Fiction,Science Fiction,sci-fi,D,D,B,A,A,78,26,695,33,,3,english,31.45,1,2,254406,,jan,0,90490,1,47566,527689
4549145,Young Adult,Historical Fiction,NA,E,D,E,D,B,50,5,124,15,,5,english,84.6,1,4,639491,female,feb,0,250043,1,79442,429885
1111239,Fiction,Humor,easy_reading,A,D,B,B,B,74,4,100,NA,Abstract art,2,english,63.2,1,1,1170832,female,nov,0,230799,1,46364,373130
3424148,Fiction,Mystery,romance,D,C,C,B,D,51,13,297,28,,0,english,17.78,1,0,0,female,dec,0,99722,1,43370,572613
7375618,Non-Fiction,Text-Book,NA,E,D,A,A,D,62,32,607,50,Scientific,1,english,14.7,1,0,0,,oct,0,25778,1,34250,252317
6003636,Fiction,Horror,crime,B,E,D,C,B,63,NA,276,160,,0,english,69.77,1,2,1470418,female,aug,0,154010,1,30678,354243
2899220,Young Adult,Horror,coming_of_age,B,C,F,C,D,51,8,209,111,,3,english,74.81,1,2,1403212,,march,0,110905,1,43560,354381
5043912,Fiction,Historical Fiction,NA,C,B,D,B,E,55,15,406,94,,1,english,12.05,1,2,313374,male,aug,0,111421,1,28639,101051
6714140,Young Adult,Fantasy,NA,E,C,F,D,A,55,8,188,49,Abstract art,5,english,62.45,1,8,2407099,female,dec,0,233733,1,31355,593082
6780766,Fiction,Mystery,easy_reading,D,D,D,B,B,51,22,536,45,Landscape,0,english,45.86,1,1,122406,female,apr,0,90409,1,47270,192589
6661318,Fiction,Mystery,NA,C,A,E,B,B,67,NA,200,49,,0,english,40.09,1,8,3398618,female,oct,0,460893,1,45375,672710
6174286,Fiction,Mystery,NA,B,F,D,C,A,53,17,430,131,,1,english,55.22,1,2,393869,,jun,0,130508,1,42686,680774
5392951,Young Adult,Horror,pirate,F,B,D,B,B,59,6,171,85,Scientific|Abstract art,1,english|chinese,52.96,1,1,150527,female,oct,0,152934,1,42257,483958
3916562,Fiction,Fantasy,space,E,C,C,C,C,60,34,806,74,,2,english,30.15,3,1,177487,,aug,0,55299,1,34567,126909
8090277,Children,Picture Books,NA,A,A,D,E,C,58,3,29,52,,1,spanish,93.7,2,1,1258778,,apr,0,74951,1,77778,1964
8062310,Fiction,Science Fiction,NA,B,C,E,E,A,54,19,475,48,,0,english,50.19,1,0,0,,dec,0,50436,1,43970,126830
2066345,Non-Fiction,Text-Book,NA,E,E,A,C,C,52,11,256,27,,0,english|chinese,68.01,2,0,0,,jan,0,43477,1,39144,108680
7504823,Fiction,Mystery,contemporary,A,D,D,C,A,67,9,184,172,,0,english,54.18,1,4,561229,female,nov,0,204542,1,13813,295111
8157245,Fiction,Science Fiction,contemporary,D,C,E,C,C,52,35,852,158,,0,english,12,1,2,391921,male,dec,0,129756,1,48151,438691
4007403,Non-Fiction,History,academic,E,E,A,A,C,58,14,303,98,,0,english,34.98,1,0,0,female,jan,0,43561,1,44869,345893
9457788,Fiction,Mystery,space,C,C,D,A,B,64,14,347,29,,1,english,14.34,1,1,195232,,oct,0,28667,1,46250,324762
3766453,Children,Fairytales/Folklore,NA,A,A,F,E,B,54,2,21,36,,0,english,95.9,1,0,0,male,nov,0,40075,1,47836,61300
3347021,Fiction,Humor,patriotic,D,D,C,C,A,57,6,164,82,Animal,0,english,52.15,1,0,0,male,nov,0,60804,1,42675,169238
9497376,Children,Picture Books,NA,A,A,F,E,C,63,1,13,23,,0,english,97,1,0,0,female,dec,0,49405,1,45024,77611
1880925,Fiction,Science Fiction,magic,E,D,D,C,A,57,12,353,54,,1,english,4.59,3,1,196536,,oct,0,45908,1,43706,493906
7199209,Children,Rythmic,NA,B,A,E,E,C,56,2,27,72,,0,english,95.02,1,0,0,female,nov,0,45064,1,37702,156083
4848712,Fiction,Science Fiction,vampire,C,A,D,C,B,64,21,521,188,Animal,1,english|spanish,40.47,1,10,1698541,female,jul,0,404118,1,44687,612390
2018348,Non-Fiction,Text-Book,NA,C,E,A,A,E,73,32,618,150,Scientific|Landscape,1,english,8.14,1,1,117492,male,sep,0,125082,1,51837,375710
4414644,Fiction,Adventure,crime,B,E,D,C,B,57,11,280,70,Animal,1,english,30.89,3,0,0,,jan,1,27339,1,45606,443651
6165376,Non-Fiction,Reference,NA,E,F,A,A,F,53,10,273,82,,0,english,66.61,1,0,0,male,jan,0,83407,1,47634,365306
9262006,Fiction,Fantasy,contemporary,E,E,A,B,A,64,11,306,74,,1,english,38.11,1,1,124659,male,oct,0,139249,1,47325,411064
8718948,Non-Fiction,Instructional,academic,E,E,B,A,F,52,18,424,32,Person (photograph),1,english,36.34,3,2,1412615,,jul,0,86519,1,42124,425208
2251376,Fiction,Romance,crime,B,C,C,E,B,65,2,52,124,Animal|Landscape,0,english,64.13,1,0,0,,sep,0,5000,1,46655,117298
9207482,Non-Fiction,Scientific,easy_reading,D,E,A,A,C,67,16,400,60,,1,english,34.81,2,0,0,,nov,0,19969,1,29375,21721
6233168,Fiction,Historical Fiction,ww2,D,B,E,A,C,69,22,597,80,,0,english,43.43,1,0,0,,oct,0,15842,1,44918,373752
4351628,Fiction,Science Fiction,foreign,B,B,D,B,B,74,16,387,138,,0,english,2.76,1,0,0,male,sep,0,85916,1,45979,573040
6490794,Non-Fiction,Reference,NA,C,F,A,A,C,57,8,202,39,Animal,1,english|spanish,66.85,1,0,0,,dec,0,12290,1,24299,8445
6433194,Non-Fiction,Scientific,NA,E,E,B,A,C,63,15,362,109,Scientific,0,english,16.33,1,1,116984,female,nov,0,46922,1,47752,298452
4788280,Fiction,Humor,NA,D,A,D,C,A,67,18,487,78,Scientific|Landscape,1,english,42.33,3,2,335168,,may,0,86296,1,30185,251441
9906824,Fiction,Horror,NA,D,C,E,B,A,58,11,212,141,Abstract art,0,spanish,36.53,3,3,531553,,dec,0,58510,1,41484,149629
7484278,Young Adult,Adventure,sci-fi,B,C,C,D,C,53,9,233,42,Person (photograph),0,english,56.87,1,0,0,female,dec,0,104400,1,46588,79016
1838811,Fiction,Humor,magic,C,B,C,B,D,62,7,184,54,Animal|Landscape,1,english,45.02,1,1,238651,female,jul,0,70885,1,26320,212306
2631785,Non-Fiction,History,political,D,E,A,A,F,49,16,416,83,,1,english|spanish|chinese,15.37,1,0,0,female,dec,0,51640,1,41393,349472
7009212,Children,Picture Books,colorful,C,A,D,E,B,65,NA,48,27,,1,english,85.28,1,0,0,male,jul,0,48376,1,54024,85488
3082757,Non-Fiction,History,NA,D,E,A,A,F,50,23,535,73,Scientific|Person (photograph),1,english,18.13,1,3,2458200,male,dec,0,157139,1,48812,583569
5633613,Fiction,Horror,NA,C,D,B,B,B,68,6,134,163,,0,english,58.36,1,1,130600,male,sep,0,78367,1,43410,367245
5790492,Children,Fairytales/Folklore,NA,A,A,E,D,C,70,NA,54,50,Illustration|Animal,1,english,91.09,2,1,169578,,dec,0,33276,1,40098,54077
6713679,Children,Fairytales/Folklore,NA,A,A,E,E,B,64,4,49,58,,1,english,77.48,1,3,466308,male,apr,0,100830,1,47747,303027
8125906,Children,Fairytales/Folklore,learning,A,A,F,D,A,68,5,60,17,,1,english,85.47,1,0,0,female,apr,0,69312,1,46638,111076
7745945,Fiction,Humor,ww2,E,C,E,D,A,57,28,747,58,,0,english,19.56,1,2,259312,female,nov,0,133688,1,47132,552773
1502929,Fiction,Mystery,foreign,C,B,D,B,A,77,16,376,46,Animal,1,english,55.54,1,2,1371705,male,feb,0,266209,1,46654,510404
4101312,Young Adult,Adventure,NA,E,D,D,D,A,49,6,128,42,,1,english|spanish,83.89,1,0,0,,feb,0,12799,1,42523,237
7473559,Fiction,Science Fiction,NA,C,A,D,A,B,72,18,464,140,,0,spanish,54.56,1,2,386555,female,nov,1,152071,1,51083,600021
1655114,Fiction,Historical Fiction,pirate,B,B,C,C,B,80,7,154,60,Animal|Abstract art,1,english,70.13,1,3,389834,,jul,0,107557,1,44218,279687
3838132,Non-Fiction,Reference,NA,E,E,A,A,C,59,15,363,25,Scientific|Person (photograph),1,english,14.91,2,3,551920,,apr,0,37386,1,45206,376700
6288185,Fiction,Mystery,pirate,A,E,C,A,B,72,24,442,106,Animal|Abstract art,1,english,54.33,1,0,0,,nov,0,25495,1,53484,339010
5361345,Children,Fairytales/Folklore,funny,A,A,F,E,B,60,NA,45,64,,0,english,80.72,1,0,0,female,march,0,49248,1,42567,1834
5128082,Non-Fiction,History,NA,D,E,B,A,F,51,15,411,74,Person (photograph),0,english,34.93,1,0,0,male,oct,0,48949,1,46879,402791
5326428,Fiction,Science Fiction,NA,B,C,E,B,B,62,7,189,43,Abstract art,1,english,40.72,1,1,123761,male,jul,1,152159,1,45979,487912
3526926,Fiction,Horror,NA,C,C,B,A,A,72,11,326,90,Animal|Landscape,0,english,11.04,1,0,0,,oct,0,9523,1,43847,281695
9085397,Fiction,Mystery,crime,B,D,E,C,A,59,7,168,121,,0,english,47.59,1,0,0,female,apr,0,120589,1,39215,335606
1711183,Children,Rythmic,learning,A,B,D,C,D,62,NA,13,15,,0,spanish,100,1,2,248790,female,oct,1,46406,1,30310,73101
4205198,Fiction,Mystery,romance,B,E,D,B,C,55,9,238,120,Landscape,2,english,45.32,1,1,103927,female,feb,0,99905,1,21190,2187
9054489,Children,Rythmic,funny,A,A,F,D,B,68,2,25,9,Animal|Abstract art,0,english,91.75,1,0,0,male,march,0,67940,1,47473,106475
6310643,Fiction,Horror,sci-fi,C,A,F,B,D,64,11,283,44,Animal,0,english,24.45,1,2,326411,male,jan,0,154659,1,46633,408702
1378397,Fiction,Adventure,romance,C,D,E,D,A,54,5,122,65,Abstract art,1,spanish,72.32,1,0,0,,jan,0,19141,1,44964,296583
5812275,Children,Picture Books,NA,A,A,E,F,B,61,NA,36,24,,0,english,84.21,1,0,0,,feb,0,13987,1,52921,121566
5460438,Children,Picture Books,magic,A,A,D,C,C,65,2,20,22,Illustration|Abstract art,0,english,97.48,1,0,0,male,jan,0,56445,1,45311,188476
7985997,Young Adult,Fantasy,political,E,D,D,B,B,51,10,216,66,Abstract art,0,english,67.35,3,10,1616363,,jan,0,167965,1,48459,471953
9787401,Fiction,Horror,pirate,A,A,E,C,A,72,11,260,118,Animal,1,english,28.17,1,3,433804,male,aug,0,221472,1,42106,263116
7568984,Fiction,Fantasy,romance,B,C,B,C,A,70,15,305,138,Landscape,0,english,67.56,1,0,0,female,jan,0,73209,1,43580,336029
3272968,Fiction,Mystery,magic,B,C,D,B,A,82,14,339,40,Person (photograph),5,english,10.88,1,4,542141,female,dec,0,262642,1,30091,628271
1683245,Young Adult,Adventure,vampire,C,C,E,C,B,60,5,97,47,,0,english,98.21,1,0,0,female,jun,0,34375,1,61428,215819
4675708,Young Adult,Horror,sci-fi,A,B,E,C,B,75,6,144,87,Animal|Landscape,0,english,81.11,1,3,385967,female,jan,0,109761,1,44268,94122
3498906,Young Adult,Adventure,magic,E,B,D,F,B,49,6,149,46,Animal,1,english,85.49,1,0,0,female,oct,0,25908,1,41001,291298
1575244,Fiction,Fantasy,crime,C,E,C,D,B,56,12,281,69,,2,english,52.61,1,1,132009,female,feb,0,89234,1,46402,404963
2096504,Fiction,Adventure,future,A,A,C,C,A,82,15,366,124,Landscape,0,english,11.95,2,0,0,,jan,0,25335,1,45912,293385
2387016,Non-Fiction,Scientific,NA,E,F,A,A,D,54,21,533,54,Abstract art,0,english,18.01,2,2,352654,,dec,0,48350,1,45809,378222
6078641,Fiction,Science Fiction,future,D,A,D,C,A,66,8,195,140,Illustration,0,english,56.53,1,0,0,male,nov,0,153872,1,48589,227440
7188622,Fiction,Romance,pirate,D,B,D,E,B,51,8,171,132,Abstract art,0,english,46.55,2,0,0,,nov,0,34814,1,67838,183005
3250029,Non-Fiction,History,NA,C,F,A,A,E,57,18,471,138,Scientific,1,english,24.62,1,1,1273080,female,nov,0,184947,1,49059,490092
3067222,Young Adult,Adventure,political,D,B,E,B,C,55,3,52,48,Animal,0,english,92.59,1,6,4057036,female,apr,0,500000,1,30575,489233
9591200,Fiction,Humor,future,D,C,C,A,A,72,5,138,51,Illustration|Landscape,1,english,49.97,1,0,0,female,oct,1,75466,1,51827,377427
5662710,Fiction,Mystery,magic,C,D,C,D,B,60,14,338,16,,2,english,56.51,3,1,190624,,jan,0,66995,1,44706,329352
1517160,Fiction,Science Fiction,patriotic,A,B,C,D,C,73,8,218,34,,2,english|spanish|chinese,37.34,3,1,161257,,dec,0,28699,1,37523,284685
7498458,Fiction,Science Fiction,sci-fi,D,B,D,C,C,54,15,336,198,,0,english,11.13,1,1,209209,female,dec,0,126000,1,47046,379647
7689845,Young Adult,Mystery,patriotic,C,C,E,D,A,60,5,105,39,Illustration|Animal,0,english,92.83,1,1,203048,female,sep,0,154517,1,40178,281553
8260570,Young Adult,Fantasy,sci-fi,D,C,F,D,B,50,12,248,24,,0,english,49.23,1,0,0,,aug,0,16062,1,27646,1725
7423176,Fiction,Romance,NA,C,B,B,E,B,74,10,230,153,,0,english,26.13,3,2,1448346,,sep,0,136746,1,47585,421432
4919463,Fiction,Adventure,easy_reading,A,C,D,B,C,79,12,297,133,,0,english,66.73,2,2,274529,,aug,0,55668,1,46437,319768
9773254,Fiction,Fantasy,sci-fi,D,C,C,C,B,58,11,264,201,Animal,1,spanish,50.01,3,2,353064,,jul,1,54859,1,53933,533671
7852148,Children,Fairytales/Folklore,learning,A,A,E,F,C,60,NA,36,13,,1,english,95.08,1,2,296447,male,nov,0,88323,1,46963,315921
1230812,Fiction,Historical Fiction,pirate,C,E,C,D,A,65,36,891,108,Animal,1,english,9.49,1,0,0,,march,0,22957,1,41214,280694
6138549,Fiction,Horror,pirate,B,B,B,B,A,87,11,234,100,Animal,1,english,41.02,1,2,373740,,sep,0,76816,1,45855,169623
6921457,Children,Fairytales/Folklore,magic,B,C,D,E,C,52,5,66,36,,1,chinese,84.05,1,1,228147,male,feb,0,74572,1,47775,280601
2529109,Young Adult,Horror,romance,D,D,C,D,B,54,6,143,62,,1,english,66.3,1,4,1738570,female,apr,0,127815,1,50591,267995
1885982,Fiction,Science Fiction,easy_reading,C,C,F,B,C,51,10,222,59,Animal,1,english,39.67,1,0,0,female,aug,0,40412,1,53754,319356
5418641,Children,Picture Books,NA,A,A,F,D,B,67,NA,17,75,,0,english,93.16,1,0,0,,aug,0,17705,1,43454,22817
7789414,Fiction,Science Fiction,NA,B,A,C,C,B,80,10,204,72,Scientific,1,english|spanish,51.01,1,1,173373,male,feb,0,140340,1,46806,524101
1100980,Fiction,Humor,NA,B,D,D,C,C,67,5,96,44,,0,english,61.05,3,1,171525,,nov,0,8493,1,49083,237956
2966526,Fiction,Mystery,contemporary,B,C,E,B,C,59,7,164,157,,0,english,61.98,1,0,0,male,sep,0,116036,1,43381,446989
5931213,Non-Fiction,History,political,F,F,B,A,D,54,10,256,98,Landscape,0,english,37.23,2,2,352516,,apr,0,42781,1,43932,154580
4123811,Children,Rythmic,NA,A,A,F,E,A,66,2,18,16,,0,english,96.46,2,5,1762034,,oct,0,124970,1,54285,264689
8431505,Non-Fiction,Scientific,space,D,F,A,B,D,50,11,246,81,Illustration,1,english,58.3,1,0,0,,nov,0,10000,1,43375,97607
1738813,Fiction,Mystery,sci-fi,C,C,A,C,B,66,16,404,99,,0,english,51.03,3,1,149911,,jun,0,18147,1,71030,374095
9114641,Young Adult,Horror,coming_of_age,E,C,F,B,D,53,6,152,121,,0,english,86.44,1,4,1804390,,oct,0,259690,1,42481,237809
8122869,Children,Fairytales/Folklore,pop-up,A,A,F,E,B,60,2,30,75,Animal,1,english|chinese,89.33,1,0,0,male,dec,0,42009,1,46368,77166
1523469,Fiction,Horror,political,C,D,C,C,B,57,NA,905,71,Animal|Abstract art,0,english,8.77,1,0,0,female,nov,0,90586,1,60477,391876
1259655,Young Adult,Fantasy,vampire,B,E,F,E,A,58,8,176,21,Animal|Abstract art,0,english|chinese,63.91,1,0,0,,aug,0,26306,1,47374,631828
4379657,Fiction,Fantasy,NA,A,C,C,D,A,72,16,386,117,Animal,0,english,25.14,1,1,121967,male,may,0,143643,1,47270,529161
9383154,Young Adult,Mystery,future,E,B,E,D,A,52,5,119,92,Scientific|Animal,1,english,64.38,1,0,0,female,aug,0,77421,1,26832,152690
7553628,Non-Fiction,History,NA,E,D,A,A,F,57,12,273,142,Scientific|Landscape,0,english|chinese,60.12,3,1,137928,,nov,0,26767,1,40683,596739
9488825,Young Adult,Mystery,NA,E,D,C,C,A,58,8,230,43,,0,english,46.68,1,0,0,female,sep,0,100210,1,42183,61828
2955170,Fiction,Adventure,future,A,C,F,B,C,65,29,705,113,Abstract art|Landscape,1,english|chinese,31.13,1,0,0,male,dec,0,108706,1,47068,210346
7463250,Fiction,Historical Fiction,easy_reading,B,D,D,C,B,57,9,231,169,,0,english,55.13,1,0,0,female,may,1,70280,1,50837,451660
5320172,Non-Fiction,Scientific,NA,E,D,B,B,B,59,15,406,34,,1,english|spanish,4.68,2,1,180295,,feb,0,42840,1,42526,137852
9450574,Children,Picture Books,NA,A,A,F,D,B,60,2,18,30,,1,english,98.02,1,6,1912606,female,march,0,181787,1,47756,441965
8345741,Non-Fiction,Scientific,NA,E,F,A,A,D,58,13,315,57,Landscape,0,english,15.53,2,0,0,,jan,0,12936,1,46824,270422
7819449,Fiction,Adventure,NA,E,B,E,C,B,52,32,825,169,Landscape,0,english,13.44,2,0,0,,apr,0,5000,1,34274,207253
4046554,Fiction,Science Fiction,sea,B,B,C,D,A,69,6,145,44,,0,english,63.81,1,0,0,male,nov,1,61087,1,46044,373756
